start;duration;pitch;velocity;instrument;string;fret;hammer;slides;harmonic;stroke
47.70833333333333;0.20833333333333331;60;95;guitar;3;5;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
47.916666666666664;0.20833333333333331;69;95;guitar;1;5;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
48.125;0.20833333333333331;45;95;guitar;5;0;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
48.33333333333333;0.20833333333333331;60;95;guitar;3;5;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
48.541666666666664;0.20833333333333331;69;95;guitar;1;5;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
48.75;0.20833333333333331;50;95;guitar;4;0;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
48.95833333333333;0.20833333333333331;60;95;guitar;2;1;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
49.166666666666664;0.20833333333333331;66;95;guitar;1;2;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
49.375;0.20833333333333331;57;95;guitar;3;2;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
49.58333333333333;0.20833333333333331;60;95;guitar;2;1;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
49.791666666666664;0.20833333333333331;66;95;guitar;1;2;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
50.0;0.20833333333333331;50;95;guitar;4;0;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
50.20833333333333;0.20833333333333331;60;95;guitar;2;1;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
50.416666666666664;0.20833333333333331;66;95;guitar;1;2;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
50.625;0.20833333333333331;55;95;guitar;3;0;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
50.83333333333333;0.20833333333333331;59;95;guitar;2;0;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
51.041666666666664;0.20833333333333331;67;95;guitar;1;3;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
51.25;0.20833333333333331;50;95;guitar;4;0;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
51.45833333333333;0.20833333333333331;59;95;guitar;2;0;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
51.666666666666664;0.20833333333333331;67;95;guitar;1;3;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
51.875;0.20833333333333331;47;95;guitar;5;2;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
52.08333333333333;0.20833333333333331;59;95;guitar;2;0;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
52.291666666666664;0.20833333333333331;67;95;guitar;1;3;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
52.5;0.20833333333333331;43;95;guitar;6;3;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
52.70833333333333;0.20833333333333331;59;95;guitar;2;0;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
52.916666666666664;0.20833333333333331;67;95;guitar;1;3;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
53.125;0.20833333333333331;55;95;guitar;3;0;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
53.33333333333333;0.20833333333333331;59;95;guitar;2;0;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
53.541666666666664;0.20833333333333331;67;95;guitar;1;3;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
53.75;0.20833333333333331;53;95;guitar;4;3;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
53.95833333333333;0.20833333333333331;59;95;guitar;2;0;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
54.166666666666664;0.20833333333333331;67;95;guitar;1;3;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
54.375;0.20833333333333331;52;95;guitar;4;2;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
54.58333333333333;0.20833333333333331;60;95;guitar;2;1;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
54.791666666666664;0.20833333333333331;67;95;guitar;1;3;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
55.0;0.20833333333333331;55;95;guitar;3;0;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
55.20833333333333;0.20833333333333331;60;95;guitar;2;1;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
55.416666666666664;0.20833333333333331;67;95;guitar;1;3;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
55.625;0.20833333333333331;51;95;guitar;4;1;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
55.83333333333333;0.20833333333333331;61;95;guitar;2;2;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
56.041666666666664;0.20833333333333331;67;95;guitar;1;3;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
56.25;0.20833333333333331;50;95;guitar;4;0;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
56.45833333333333;0.20833333333333331;62;95;guitar;2;3;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
56.666666666666664;0.20833333333333331;67;95;guitar;1;3;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
56.875;0.20833333333333331;59;95;guitar;3;4;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
57.08333333333333;0.20833333333333331;62;95;guitar;2;3;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
57.291666666666664;0.20833333333333331;67;95;guitar;1;3;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
57.5;0.20833333333333331;57;95;guitar;3;2;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
57.70833333333333;0.20833333333333331;60;95;guitar;2;1;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
57.916666666666664;0.20833333333333331;66;95;guitar;1;2;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
58.125;0.20833333333333331;55;95;guitar;3;0;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
58.33333333333333;0.20833333333333331;59;95;guitar;2;0;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
58.541666666666664;0.20833333333333331;67;95;guitar;1;3;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
58.75;0.625;43;95;guitar;6;3;False;[];;BeatStroke(direction=<BeatStrokeDirection.none: 0>, value=0)
